depto,mupio,sector,hhid,upm2,agreg3
alta verapaz,1.0,1.0,5131.0,16011001.0,8574.794921875
alta verapaz,1.0,1.0,5132.0,16011001.0,34347.7421875
alta verapaz,1.0,1.0,5133.0,16011001.0,46587.15625
alta verapaz,1.0,1.0,5134.0,16011001.0,10706.748046875
alta verapaz,1.0,2.0,5135.0,16011002.0,4998.828125
alta verapaz,1.0,2.0,5136.0,16011002.0,7533.404296875
alta verapaz,1.0,2.0,5137.0,16011002.0,14637.7490234375
alta verapaz,1.0,2.0,5138.0,16011002.0,1575.4248046875
alta verapaz,1.0,2.0,5139.0,16011002.0,4664.109375
alta verapaz,1.0,2.0,5140.0,16011002.0,4999.98291015625
alta verapaz,1.0,2.0,5141.0,16011002.0,5016.35791015625
alta verapaz,1.0,2.0,5142.0,16011002.0,2021.6484375
alta verapaz,1.0,2.0,5143.0,16011002.0,2792.619140625
alta verapaz,1.0,2.0,5144.0,16011002.0,9301.4609375
alta verapaz,1.0,2.0,5145.0,16011002.0,3564.709228515625
alta verapaz,1.0,2.0,5146.0,16011002.0,7179.947265625
alta verapaz,1.0,2.0,5147.0,16011002.0,5822.00927734375
alta verapaz,1.0,3.0,5148.0,16011003.0,1754.7288818359375
alta verapaz,1.0,3.0,5149.0,16011003.0,9464.5771484375
alta verapaz,1.0,3.0,5150.0,16011003.0,5429.05029296875
alta verapaz,1.0,3.0,5151.0,16011003.0,3214.0234375
alta verapaz,1.0,3.0,5152.0,16011003.0,10996.5634765625
alta verapaz,1.0,3.0,5153.0,16011003.0,18596.41015625
alta verapaz,1.0,3.0,5154.0,16011003.0,4812.57568359375
alta verapaz,1.0,3.0,5155.0,16011003.0,13536.3486328125
alta verapaz,1.0,3.0,5156.0,16011003.0,14324.017578125
alta verapaz,1.0,3.0,5157.0,16011003.0,20246.79296875
alta verapaz,1.0,3.0,5158.0,16011003.0,2165.191162109375
alta verapaz,1.0,5.0,5159.0,16011005.0,24734.642578125
alta verapaz,1.0,5.0,5160.0,16011005.0,6747.2607421875
alta verapaz,1.0,5.0,5161.0,16011005.0,5629.36572265625
alta verapaz,1.0,5.0,5162.0,16011005.0,7918.314453125
alta verapaz,1.0,5.0,5163.0,16011005.0,4314.33740234375
alta verapaz,1.0,5.0,5164.0,16011005.0,3286.745849609375
alta verapaz,1.0,5.0,5165.0,16011005.0,43367.38671875
alta verapaz,1.0,5.0,5166.0,16011005.0,6781.693359375
alta verapaz,1.0,5.0,5167.0,16011005.0,13283.0078125
alta verapaz,1.0,5.0,5168.0,16011005.0,6232.3359375
alta verapaz,1.0,5.0,5169.0,16011005.0,5511.4658203125
alta verapaz,1.0,5.0,5170.0,16011005.0,11197.3720703125
alta verapaz,1.0,6.0,5171.0,16011006.0,16158.453125
alta verapaz,1.0,6.0,5172.0,16011006.0,27541.076171875
alta verapaz,1.0,6.0,5173.0,16011006.0,10718.740234375
alta verapaz,1.0,6.0,5174.0,16011006.0,16178.138671875
alta verapaz,1.0,6.0,5175.0,16011006.0,7038.27001953125
alta verapaz,1.0,6.0,5176.0,16011006.0,10340.447265625
alta verapaz,1.0,6.0,5177.0,16011006.0,3600.863525390625
alta verapaz,1.0,6.0,5178.0,16011006.0,7803.3173828125
alta verapaz,1.0,6.0,5179.0,16011006.0,12617.853515625
alta verapaz,1.0,7.0,5180.0,16011007.0,9448.58984375
alta verapaz,1.0,7.0,5181.0,16011007.0,9308.447265625
alta verapaz,1.0,7.0,5182.0,16011007.0,14929.4619140625
alta verapaz,1.0,7.0,5183.0,16011007.0,5565.0380859375
alta verapaz,1.0,7.0,5184.0,16011007.0,9839.310546875
alta verapaz,1.0,7.0,5185.0,16011007.0,12237.9619140625
alta verapaz,1.0,8.0,5186.0,16011008.0,1968.5640869140625
alta verapaz,1.0,8.0,5187.0,16011008.0,5162.041015625
alta verapaz,1.0,8.0,5188.0,16011008.0,7705.67333984375
alta verapaz,1.0,8.0,5189.0,16011008.0,4437.9443359375
alta verapaz,1.0,8.0,5190.0,16011008.0,14779.54296875
alta verapaz,1.0,8.0,5191.0,16011008.0,19705.58984375
alta verapaz,1.0,8.0,5192.0,16011008.0,10158.271484375
alta verapaz,1.0,8.0,5193.0,16011008.0,7665.986328125
alta verapaz,1.0,11.0,5194.0,16011011.0,23235.302734375
alta verapaz,1.0,11.0,5195.0,16011011.0,12780.9384765625
alta verapaz,1.0,11.0,5196.0,16011011.0,13694.494140625
alta verapaz,1.0,11.0,5197.0,16011011.0,17262.736328125
alta verapaz,1.0,11.0,5198.0,16011011.0,11530.1416015625
alta verapaz,1.0,11.0,5199.0,16011011.0,15600.3876953125
alta verapaz,1.0,11.0,5200.0,16011011.0,6620.408203125
alta verapaz,1.0,11.0,5201.0,16011011.0,13950.375
alta verapaz,1.0,11.0,5202.0,16011011.0,32884.3203125
alta verapaz,1.0,16.0,5203.0,16011016.0,17056.01171875
alta verapaz,1.0,16.0,5204.0,16011016.0,11096.08203125
alta verapaz,1.0,16.0,5205.0,16011016.0,14619.4384765625
alta verapaz,1.0,16.0,5206.0,16011016.0,10465.2060546875
alta verapaz,1.0,16.0,5207.0,16011016.0,4993.20068359375
alta verapaz,1.0,16.0,5208.0,16011016.0,34528.7421875
alta verapaz,1.0,16.0,5209.0,16011016.0,3432.13916015625
alta verapaz,1.0,21.0,5210.0,16011021.0,18796.833984375
alta verapaz,1.0,21.0,5211.0,16011021.0,11193.1103515625
alta verapaz,1.0,21.0,5212.0,16011021.0,15057.9658203125
alta verapaz,1.0,21.0,5213.0,16011021.0,4675.72119140625
alta verapaz,1.0,21.0,5214.0,16011021.0,17853.935546875
alta verapaz,1.0,21.0,5215.0,16011021.0,9205.984375
alta verapaz,1.0,21.0,5216.0,16011021.0,7010.75048828125
alta verapaz,1.0,21.0,5217.0,16011021.0,6348.35302734375
alta verapaz,1.0,21.0,5218.0,16011021.0,7248.39306640625
alta verapaz,1.0,21.0,5219.0,16011021.0,10376.93359375
alta verapaz,1.0,22.0,5220.0,16012022.0,3754.831298828125
alta verapaz,1.0,22.0,5221.0,16012022.0,15445.185546875
alta verapaz,1.0,22.0,5222.0,16012022.0,2793.5
alta verapaz,1.0,22.0,5223.0,16012022.0,2129.247802734375
alta verapaz,1.0,22.0,5224.0,16012022.0,1912.5823974609375
alta verapaz,1.0,22.0,5225.0,16012022.0,6496.0927734375
alta verapaz,1.0,22.0,5226.0,16012022.0,6911.705078125
alta verapaz,1.0,22.0,5227.0,16012022.0,3831.623046875
alta verapaz,1.0,22.0,5228.0,16012022.0,3080.76171875
alta verapaz,1.0,22.0,5229.0,16012022.0,7760.998046875
alta verapaz,1.0,22.0,5230.0,16012022.0,6086.26904296875
alta verapaz,1.0,22.0,5231.0,16012022.0,6552.63037109375
alta verapaz,1.0,23.0,5232.0,16011023.0,5643.4736328125
alta verapaz,1.0,23.0,5233.0,16011023.0,4126.5302734375
alta verapaz,1.0,23.0,5234.0,16011023.0,2794.855224609375
alta verapaz,1.0,23.0,5235.0,16011023.0,7285.18798828125
alta verapaz,1.0,23.0,5236.0,16011023.0,3461.380859375
alta verapaz,1.0,23.0,5237.0,16011023.0,3123.47021484375
alta verapaz,1.0,23.0,5238.0,16011023.0,5314.29443359375
alta verapaz,1.0,23.0,5239.0,16011023.0,3166.00537109375
alta verapaz,1.0,23.0,5240.0,16011023.0,4557.642578125
alta verapaz,1.0,23.0,5241.0,16011023.0,20242.798828125
alta verapaz,1.0,23.0,5242.0,16011023.0,5422.52783203125
alta verapaz,1.0,25.0,5243.0,16011025.0,8618.548828125
alta verapaz,1.0,25.0,5244.0,16011025.0,2603.848388671875
alta verapaz,1.0,25.0,5245.0,16011025.0,4124.70361328125
alta verapaz,1.0,25.0,5246.0,16011025.0,3101.739013671875
alta verapaz,1.0,25.0,5247.0,16011025.0,1722.593017578125
alta verapaz,1.0,25.0,5248.0,16011025.0,14251.3564453125
alta verapaz,1.0,25.0,5249.0,16011025.0,4657.7900390625
alta verapaz,1.0,25.0,5250.0,16011025.0,6399.822265625
alta verapaz,1.0,25.0,5251.0,16011025.0,3848.811279296875
alta verapaz,1.0,25.0,5252.0,16011025.0,9435.2666015625
alta verapaz,1.0,25.0,5253.0,16011025.0,3789.37060546875
alta verapaz,1.0,28.0,5254.0,16011028.0,10614.166015625
alta verapaz,1.0,28.0,5255.0,16011028.0,5554.81494140625
alta verapaz,1.0,28.0,5256.0,16011028.0,7678.09765625
alta verapaz,1.0,28.0,5257.0,16011028.0,4155.82861328125
alta verapaz,1.0,28.0,5258.0,16011028.0,5258.61181640625
alta verapaz,1.0,28.0,5259.0,16011028.0,5857.224609375
alta verapaz,1.0,28.0,5260.0,16011028.0,3806.529541015625
alta verapaz,1.0,28.0,5261.0,16011028.0,5597.19970703125
alta verapaz,1.0,28.0,5262.0,16011028.0,6155.91748046875
alta verapaz,1.0,28.0,5263.0,16011028.0,3795.181640625
alta verapaz,1.0,28.0,5264.0,16011028.0,3359.537353515625
alta verapaz,1.0,28.0,5265.0,16011028.0,2387.341796875
alta verapaz,1.0,28.0,5266.0,16011028.0,3842.036376953125
alta verapaz,1.0,30.0,5267.0,16011030.0,1257.2916259765625
alta verapaz,1.0,30.0,5268.0,16011030.0,2134.128173828125
alta verapaz,1.0,30.0,5269.0,16011030.0,6722.7392578125
alta verapaz,1.0,30.0,5270.0,16011030.0,12409.9912109375
alta verapaz,1.0,30.0,5271.0,16011030.0,1860.7425537109375
alta verapaz,1.0,30.0,5272.0,16011030.0,19208.666015625
alta verapaz,1.0,30.0,5273.0,16011030.0,5130.3212890625
alta verapaz,1.0,30.0,5274.0,16011030.0,2187.173095703125
alta verapaz,1.0,30.0,5275.0,16011030.0,5167.43798828125
alta verapaz,1.0,30.0,5276.0,16011030.0,1440.859130859375
alta verapaz,1.0,30.0,5277.0,16011030.0,7330.57421875
alta verapaz,1.0,30.0,5278.0,16011030.0,1629.5986328125
alta verapaz,1.0,30.0,5279.0,16011030.0,1360.5399169921875
alta verapaz,1.0,30.0,5280.0,16011030.0,1263.069580078125
alta verapaz,1.0,30.0,5281.0,16011030.0,3679.24609375
alta verapaz,1.0,30.0,5282.0,16011030.0,3324.59765625
alta verapaz,1.0,30.0,5283.0,16011030.0,1357.4603271484375
alta verapaz,1.0,32.0,5284.0,16011032.0,4889.06103515625
alta verapaz,1.0,32.0,5285.0,16011032.0,3589.729248046875
alta verapaz,1.0,32.0,5286.0,16011032.0,5499.212890625
alta verapaz,1.0,32.0,5287.0,16011032.0,3277.17138671875
alta verapaz,1.0,32.0,5288.0,16011032.0,2513.367919921875
alta verapaz,1.0,32.0,5289.0,16011032.0,1922.3250732421875
alta verapaz,1.0,32.0,5290.0,16011032.0,5024.6796875
alta verapaz,1.0,32.0,5291.0,16011032.0,2095.98388671875
alta verapaz,1.0,32.0,5292.0,16011032.0,2144.9208984375
alta verapaz,1.0,32.0,5293.0,16011032.0,11060.044921875
alta verapaz,1.0,33.0,5294.0,16011033.0,7787.17724609375
alta verapaz,1.0,33.0,5295.0,16011033.0,2432.43505859375
alta verapaz,1.0,33.0,5296.0,16011033.0,3207.21923828125
alta verapaz,1.0,33.0,5297.0,16011033.0,6243.50390625
alta verapaz,1.0,33.0,5298.0,16011033.0,4206.9130859375
alta verapaz,1.0,33.0,5299.0,16011033.0,2373.0712890625
alta verapaz,1.0,33.0,5300.0,16011033.0,6992.79248046875
alta verapaz,1.0,33.0,5301.0,16011033.0,5659.40576171875
alta verapaz,1.0,33.0,5302.0,16011033.0,2169.923095703125
alta verapaz,1.0,63.0,5303.0,16012063.0,1486.3519287109375
alta verapaz,1.0,63.0,5304.0,16012063.0,2097.596435546875
alta verapaz,1.0,63.0,5305.0,16012063.0,2016.79345703125
alta verapaz,1.0,63.0,5306.0,16012063.0,2755.297607421875
alta verapaz,1.0,63.0,5307.0,16012063.0,2330.648681640625
alta verapaz,1.0,63.0,5308.0,16012063.0,2082.423583984375
alta verapaz,1.0,63.0,5309.0,16012063.0,1789.700927734375
alta verapaz,1.0,63.0,5310.0,16012063.0,2742.275634765625
alta verapaz,1.0,63.0,5311.0,16012063.0,1614.134033203125
alta verapaz,1.0,63.0,5312.0,16012063.0,1229.96142578125
alta verapaz,1.0,63.0,5313.0,16012063.0,1409.865966796875
alta verapaz,1.0,63.0,5314.0,16012063.0,1619.1424560546875
alta verapaz,1.0,63.0,5315.0,16012063.0,1519.432861328125
alta verapaz,1.0,98.0,5316.0,16012098.0,2494.029296875
alta verapaz,1.0,98.0,5317.0,16012098.0,1418.722900390625
alta verapaz,1.0,98.0,5318.0,16012098.0,1965.406005859375
alta verapaz,1.0,98.0,5319.0,16012098.0,1951.6461181640625
alta verapaz,1.0,98.0,5320.0,16012098.0,2818.660400390625
alta verapaz,1.0,98.0,5321.0,16012098.0,1364.84814453125
alta verapaz,1.0,98.0,5322.0,16012098.0,1484.6910400390625
alta verapaz,1.0,98.0,5323.0,16012098.0,1937.8314208984375
alta verapaz,1.0,98.0,5324.0,16012098.0,2153.87109375
alta verapaz,1.0,98.0,5325.0,16012098.0,1526.150634765625
alta verapaz,1.0,98.0,5326.0,16012098.0,2487.734375
alta verapaz,1.0,100.0,5327.0,16012100.0,732.5499877929688
alta verapaz,1.0,100.0,5328.0,16012100.0,1838.4566650390625
alta verapaz,1.0,100.0,5329.0,16012100.0,1808.9383544921875
alta verapaz,1.0,100.0,5330.0,16012100.0,1795.302490234375
alta verapaz,1.0,100.0,5331.0,16012100.0,1727.408935546875
alta verapaz,1.0,100.0,5332.0,16012100.0,2397.58154296875
alta verapaz,1.0,100.0,5333.0,16012100.0,3030.461181640625
alta verapaz,1.0,102.0,5334.0,16011102.0,5340.810546875
alta verapaz,1.0,102.0,5335.0,16011102.0,5185.57373046875
alta verapaz,1.0,102.0,5336.0,16011102.0,7304.32275390625
alta verapaz,1.0,102.0,5337.0,16011102.0,11966.412109375
alta verapaz,1.0,102.0,5338.0,16011102.0,9592.705078125
alta verapaz,1.0,102.0,5339.0,16011102.0,11187.8701171875
alta verapaz,1.0,102.0,5340.0,16011102.0,22791.408203125
alta verapaz,1.0,102.0,5341.0,16011102.0,7843.2822265625
alta verapaz,1.0,102.0,5342.0,16011102.0,20588.419921875
alta verapaz,1.0,102.0,5343.0,16011102.0,13368.1826171875
alta verapaz,1.0,102.0,5344.0,16011102.0,5361.09326171875
alta verapaz,3.0,2.0,5345.0,16031002.0,5426.9443359375
alta verapaz,3.0,2.0,5346.0,16031002.0,4227.63134765625
alta verapaz,3.0,2.0,5347.0,16031002.0,7832.0126953125
alta verapaz,3.0,2.0,5348.0,16031002.0,5435.55810546875
alta verapaz,3.0,2.0,5349.0,16031002.0,1664.1473388671875
alta verapaz,3.0,2.0,5350.0,16031002.0,2137.5625
alta verapaz,3.0,2.0,5351.0,16031002.0,2874.621337890625
alta verapaz,3.0,2.0,5352.0,16031002.0,7057.12841796875
alta verapaz,3.0,2.0,5353.0,16031002.0,8811.376953125
alta verapaz,3.0,7.0,5354.0,16031007.0,5481.7490234375
alta verapaz,3.0,7.0,5355.0,16031007.0,10552.6767578125
alta verapaz,3.0,7.0,5356.0,16031007.0,2804.783447265625
alta verapaz,3.0,7.0,5357.0,16031007.0,5706.60546875
alta verapaz,3.0,7.0,5358.0,16031007.0,13967.3623046875
alta verapaz,3.0,7.0,5359.0,16031007.0,11597.177734375
alta verapaz,3.0,7.0,5360.0,16031007.0,2656.636474609375
alta verapaz,3.0,7.0,5361.0,16031007.0,3784.1630859375
alta verapaz,3.0,7.0,5362.0,16031007.0,8868.642578125
alta verapaz,3.0,7.0,5363.0,16031007.0,4589.8369140625
alta verapaz,3.0,7.0,5364.0,16031007.0,3626.999755859375
alta verapaz,3.0,7.0,5365.0,16031007.0,1800.5872802734375
alta verapaz,3.0,7.0,5366.0,16031007.0,2964.374267578125
alta verapaz,3.0,14.0,5367.0,16032014.0,1556.3135986328125
alta verapaz,3.0,14.0,5368.0,16032014.0,2125.8837890625
alta verapaz,3.0,14.0,5369.0,16032014.0,2646.532470703125
alta verapaz,3.0,14.0,5370.0,16032014.0,1747.84814453125
alta verapaz,3.0,14.0,5371.0,16032014.0,1221.58447265625
alta verapaz,3.0,14.0,5372.0,16032014.0,1693.2867431640625
alta verapaz,3.0,14.0,5373.0,16032014.0,1574.4346923828125
alta verapaz,3.0,14.0,5374.0,16032014.0,1639.531982421875
alta verapaz,3.0,14.0,5375.0,16032014.0,2540.480224609375
alta verapaz,3.0,14.0,5376.0,16032014.0,4324.23779296875
alta verapaz,3.0,14.0,5377.0,16032014.0,2900.19970703125
alta verapaz,3.0,16.0,5378.0,16032016.0,5546.04150390625
alta verapaz,3.0,16.0,5379.0,16032016.0,3087.7666015625
alta verapaz,3.0,16.0,5380.0,16032016.0,5853.85009765625
alta verapaz,3.0,16.0,5381.0,16032016.0,2624.298828125
alta verapaz,3.0,16.0,5382.0,16032016.0,1970.055908203125
alta verapaz,3.0,16.0,5383.0,16032016.0,2577.30224609375
alta verapaz,3.0,16.0,5384.0,16032016.0,2446.335693359375
alta verapaz,3.0,16.0,5385.0,16032016.0,3560.39013671875
alta verapaz,3.0,16.0,5386.0,16032016.0,1722.56640625
alta verapaz,3.0,16.0,5387.0,16032016.0,1862.13818359375
alta verapaz,3.0,16.0,5388.0,16032016.0,3201.86474609375
alta verapaz,3.0,16.0,5389.0,16032016.0,3252.77197265625
alta verapaz,3.0,19.0,5390.0,16032019.0,3029.8212890625
alta verapaz,3.0,19.0,5391.0,16032019.0,2323.736572265625
alta verapaz,3.0,19.0,5392.0,16032019.0,1076.80810546875
alta verapaz,3.0,19.0,5393.0,16032019.0,4568.17431640625
alta verapaz,3.0,19.0,5394.0,16032019.0,4130.85888671875
alta verapaz,3.0,19.0,5395.0,16032019.0,1462.8446044921875
alta verapaz,3.0,19.0,5396.0,16032019.0,2912.31005859375
alta verapaz,3.0,19.0,5397.0,16032019.0,1393.163330078125
alta verapaz,3.0,19.0,5398.0,16032019.0,3102.813232421875
alta verapaz,3.0,19.0,5399.0,16032019.0,2890.199462890625
alta verapaz,3.0,19.0,5400.0,16032019.0,1913.900634765625
alta verapaz,3.0,19.0,5401.0,16032019.0,4764.59375
alta verapaz,3.0,31.0,5402.0,16032031.0,2094.184814453125
alta verapaz,3.0,31.0,5403.0,16032031.0,1260.71630859375
alta verapaz,3.0,31.0,5404.0,16032031.0,2874.27197265625
alta verapaz,3.0,31.0,5405.0,16032031.0,988.334716796875
alta verapaz,3.0,31.0,5406.0,16032031.0,4024.296630859375
alta verapaz,3.0,31.0,5407.0,16032031.0,1803.97802734375
alta verapaz,3.0,31.0,5408.0,16032031.0,1198.5931396484375
alta verapaz,3.0,31.0,5409.0,16032031.0,1683.9053955078125
alta verapaz,4.0,8.0,5410.0,16042008.0,3065.96630859375
alta verapaz,4.0,8.0,5411.0,16042008.0,2787.313720703125
alta verapaz,4.0,8.0,5412.0,16042008.0,1355.0079345703125
alta verapaz,4.0,8.0,5413.0,16042008.0,3156.862548828125
alta verapaz,4.0,8.0,5414.0,16042008.0,2643.210693359375
alta verapaz,4.0,8.0,5415.0,16042008.0,1387.8074951171875
alta verapaz,4.0,8.0,5416.0,16042008.0,5190.34912109375
alta verapaz,4.0,8.0,5417.0,16042008.0,4254.029296875
alta verapaz,4.0,8.0,5418.0,16042008.0,2660.318115234375
alta verapaz,4.0,8.0,5419.0,16042008.0,6146.984375
alta verapaz,4.0,8.0,5420.0,16042008.0,1425.715087890625
alta verapaz,4.0,8.0,5421.0,16042008.0,2934.424072265625
alta verapaz,4.0,8.0,5422.0,16042008.0,3259.57373046875
alta verapaz,5.0,6.0,5423.0,16052006.0,1806.2772216796875
alta verapaz,5.0,6.0,5424.0,16052006.0,6613.083984375
alta verapaz,5.0,6.0,5425.0,16052006.0,2706.671142578125
alta verapaz,5.0,6.0,5426.0,16052006.0,2213.171630859375
alta verapaz,5.0,6.0,5427.0,16052006.0,2504.288818359375
alta verapaz,5.0,6.0,5428.0,16052006.0,4978.77783203125
alta verapaz,5.0,6.0,5429.0,16052006.0,1828.269775390625
alta verapaz,5.0,6.0,5430.0,16052006.0,1683.9786376953125
alta verapaz,5.0,6.0,5431.0,16052006.0,2258.860595703125
alta verapaz,5.0,6.0,5432.0,16052006.0,2423.934814453125
alta verapaz,5.0,6.0,5433.0,16052006.0,3341.31982421875
alta verapaz,5.0,6.0,5434.0,16052006.0,1550.0799560546875
alta verapaz,6.0,1.0,5435.0,16061001.0,7282.61181640625
alta verapaz,6.0,1.0,5436.0,16061001.0,661.1902465820312
alta verapaz,6.0,1.0,5437.0,16061001.0,6032.43212890625
alta verapaz,6.0,1.0,5438.0,16061001.0,15417.978515625
alta verapaz,6.0,1.0,5439.0,16061001.0,8695.3515625
alta verapaz,6.0,1.0,5440.0,16061001.0,3382.28125
alta verapaz,6.0,1.0,5441.0,16061001.0,4215.85546875
alta verapaz,6.0,1.0,5442.0,16061001.0,2099.800537109375
alta verapaz,6.0,1.0,5443.0,16061001.0,6681.6396484375
alta verapaz,6.0,1.0,5444.0,16061001.0,8608.4990234375
alta verapaz,6.0,1.0,5445.0,16061001.0,5895.64501953125
alta verapaz,6.0,1.0,5446.0,16061001.0,11534.65234375
alta verapaz,6.0,4.0,5447.0,16062004.0,6589.4091796875
alta verapaz,6.0,4.0,5448.0,16062004.0,3148.8017578125
alta verapaz,6.0,4.0,5449.0,16062004.0,1421.0050048828125
alta verapaz,6.0,4.0,5450.0,16062004.0,25004.470703125
alta verapaz,6.0,4.0,5451.0,16062004.0,3113.532958984375
alta verapaz,6.0,4.0,5452.0,16062004.0,1173.3177490234375
alta verapaz,6.0,4.0,5453.0,16062004.0,1110.4215087890625
alta verapaz,6.0,4.0,5454.0,16062004.0,6633.87353515625
alta verapaz,6.0,4.0,5455.0,16062004.0,1527.5087890625
alta verapaz,6.0,4.0,5456.0,16062004.0,5816.0625
alta verapaz,6.0,4.0,5457.0,16062004.0,3930.03662109375
alta verapaz,6.0,4.0,5458.0,16062004.0,7544.35986328125
alta verapaz,6.0,9.0,5459.0,16062009.0,4597.07080078125
alta verapaz,6.0,9.0,5460.0,16062009.0,1887.567626953125
alta verapaz,6.0,9.0,5461.0,16062009.0,1951.0189208984375
alta verapaz,6.0,9.0,5462.0,16062009.0,3355.287841796875
alta verapaz,6.0,9.0,5463.0,16062009.0,1819.265380859375
alta verapaz,6.0,9.0,5464.0,16062009.0,854.886962890625
alta verapaz,6.0,9.0,5465.0,16062009.0,4698.57763671875
alta verapaz,6.0,9.0,5466.0,16062009.0,2980.6005859375
alta verapaz,6.0,9.0,5467.0,16062009.0,845.17822265625
alta verapaz,6.0,9.0,5468.0,16062009.0,9559.1494140625
alta verapaz,6.0,9.0,5469.0,16062009.0,2086.81884765625
alta verapaz,6.0,9.0,5470.0,16062009.0,2690.609375
alta verapaz,7.0,1.0,5471.0,16071001.0,2949.041015625
alta verapaz,7.0,1.0,5472.0,16071001.0,5192.8701171875
alta verapaz,7.0,1.0,5473.0,16071001.0,7329.517578125
alta verapaz,7.0,1.0,5474.0,16071001.0,4379.7041015625
alta verapaz,7.0,1.0,5475.0,16071001.0,2942.864990234375
alta verapaz,7.0,1.0,5476.0,16071001.0,3892.738037109375
alta verapaz,7.0,1.0,5477.0,16071001.0,6084.62939453125
alta verapaz,7.0,1.0,5478.0,16071001.0,2032.695556640625
alta verapaz,7.0,1.0,5479.0,16071001.0,2729.100830078125
alta verapaz,7.0,1.0,5480.0,16071001.0,1664.7972412109375
alta verapaz,7.0,1.0,5481.0,16071001.0,2249.263671875
alta verapaz,7.0,1.0,5482.0,16071001.0,1658.909912109375
alta verapaz,7.0,1.0,5483.0,16071001.0,5439.03076171875
alta verapaz,7.0,1.0,5484.0,16071001.0,6441.1923828125
alta verapaz,7.0,28.0,5485.0,16072028.0,1385.7080078125
alta verapaz,7.0,28.0,5486.0,16072028.0,1830.6131591796875
alta verapaz,7.0,28.0,5487.0,16072028.0,2883.34912109375
alta verapaz,7.0,28.0,5488.0,16072028.0,2500.24951171875
alta verapaz,7.0,28.0,5489.0,16072028.0,1439.2335205078125
alta verapaz,7.0,28.0,5490.0,16072028.0,1531.3446044921875
alta verapaz,7.0,28.0,5491.0,16072028.0,2271.655517578125
alta verapaz,7.0,28.0,5492.0,16072028.0,2785.356689453125
alta verapaz,7.0,28.0,5493.0,16072028.0,2273.183349609375
alta verapaz,7.0,28.0,5494.0,16072028.0,2427.48046875
alta verapaz,7.0,28.0,5495.0,16072028.0,1776.4996337890625
alta verapaz,7.0,28.0,5496.0,16072028.0,1882.628662109375
alta verapaz,7.0,28.0,5497.0,16072028.0,3108.435546875
alta verapaz,7.0,40.0,5498.0,16072040.0,3296.578857421875
alta verapaz,7.0,40.0,5499.0,16072040.0,1510.29150390625
alta verapaz,7.0,40.0,5500.0,16072040.0,3378.024169921875
alta verapaz,7.0,40.0,5501.0,16072040.0,2828.349365234375
alta verapaz,7.0,40.0,5502.0,16072040.0,4914.97802734375
alta verapaz,7.0,40.0,5503.0,16072040.0,2620.28564453125
alta verapaz,7.0,40.0,5504.0,16072040.0,5700.00537109375
alta verapaz,7.0,40.0,5505.0,16072040.0,2785.73046875
alta verapaz,7.0,67.0,5506.0,16072067.0,1509.1475830078125
alta verapaz,7.0,67.0,5507.0,16072067.0,2385.54931640625
alta verapaz,7.0,67.0,5508.0,16072067.0,1177.3079833984375
alta verapaz,7.0,67.0,5509.0,16072067.0,2357.396484375
alta verapaz,7.0,67.0,5510.0,16072067.0,5246.91015625
alta verapaz,7.0,67.0,5511.0,16072067.0,3558.075439453125
alta verapaz,7.0,67.0,5512.0,16072067.0,1196.41748046875
alta verapaz,7.0,67.0,5513.0,16072067.0,4561.05908203125
alta verapaz,7.0,67.0,5514.0,16072067.0,2642.55859375
alta verapaz,7.0,67.0,5515.0,16072067.0,2441.189208984375
alta verapaz,8.0,11.0,5516.0,16082011.0,1849.476806640625
alta verapaz,8.0,11.0,5517.0,16082011.0,4369.14208984375
alta verapaz,8.0,11.0,5518.0,16082011.0,1950.5447998046875
alta verapaz,8.0,11.0,5519.0,16082011.0,4673.44677734375
alta verapaz,8.0,11.0,5520.0,16082011.0,1973.1143798828125
alta verapaz,8.0,11.0,5521.0,16082011.0,3564.8955078125
alta verapaz,8.0,11.0,5522.0,16082011.0,2220.120361328125
alta verapaz,8.0,11.0,5523.0,16082011.0,2165.59814453125
alta verapaz,8.0,11.0,5524.0,16082011.0,1977.3974609375
alta verapaz,8.0,11.0,5525.0,16082011.0,1724.08154296875
alta verapaz,8.0,11.0,5526.0,16082011.0,3265.630859375
alta verapaz,8.0,18.0,5527.0,16082018.0,3938.51708984375
alta verapaz,8.0,18.0,5528.0,16082018.0,4506.900390625
alta verapaz,8.0,18.0,5529.0,16082018.0,3854.307373046875
alta verapaz,8.0,18.0,5530.0,16082018.0,3096.705810546875
alta verapaz,8.0,18.0,5531.0,16082018.0,3326.918212890625
alta verapaz,8.0,18.0,5532.0,16082018.0,3909.1171875
alta verapaz,8.0,18.0,5533.0,16082018.0,4037.29638671875
alta verapaz,8.0,18.0,5534.0,16082018.0,3100.727294921875
alta verapaz,8.0,18.0,5535.0,16082018.0,4167.32861328125
alta verapaz,8.0,18.0,5536.0,16082018.0,6854.478515625
alta verapaz,8.0,18.0,5537.0,16082018.0,1621.921142578125
alta verapaz,8.0,19.0,5538.0,16082019.0,3303.674560546875
alta verapaz,8.0,19.0,5539.0,16082019.0,2012.1600341796875
alta verapaz,8.0,19.0,5540.0,16082019.0,2344.488525390625
alta verapaz,8.0,19.0,5541.0,16082019.0,2757.8291015625
alta verapaz,8.0,19.0,5542.0,16082019.0,1949.0958251953125
alta verapaz,8.0,19.0,5543.0,16082019.0,4004.413330078125
