depto,mupio,sector,c02b01,c02b02a,c02b02b
6,8,40,NO,NS / NR,NS / NR
6,8,40,NO,NS / NR,NS / NR
6,8,40,NO,NS / NR,NS / NR
6,8,40,NO,NS / NR,NS / NR
6,8,40,NO,NS / NR,NS / NR
6,8,40,NO,NS / NR,NS / NR
6,8,40,NO,NS / NR,NS / NR
6,8,40,NO,NS / NR,NS / NR
6,8,40,SI,1,Kilometr
6,8,40,SI,1,Kilometr
6,8,40,SI,1,Kilometr
6,8,50,SI,,
6,8,50,SI,,
6,8,50,NO,45,Kilometr
6,8,50,SI,,
6,8,50,NO,45,Kilometr
6,8,50,NO,45,Kilometr
6,8,50,NO,45,Kilometr
6,8,50,NO,45,Kilometr
6,8,50,SI,,
6,8,50,SI,,
6,8,50,SI,,
6,8,50,NO,2,Kilometr
6,8,50,NO,2,Kilometr
6,8,50,NO,45,Kilometr
6,8,50,NO,45,Kilometr
6,8,50,NO,2,Kilometr
6,8,50,NO,45,Kilometr
6,8,50,NO,45,Kilometr
6,8,50,SI,,
6,8,50,NO,45,Kilometr
6,8,50,NO,45,Kilometr
6,8,50,NO,45,Kilometr
6,8,50,SI,,
6,8,50,SI,,
6,8,50,,,
6,9,21,NO,15,Kilometr
6,9,21,SI,,
6,9,21,NO,17,Kilometr
6,9,21,NO,15,Kilometr
6,9,21,NO,15,Kilometr
6,9,21,NO,15,Kilometr
6,9,21,NO,15,Kilometr
6,9,21,NO,15,Kilometr
6,9,21,SI,,
6,9,21,NO,15,Kilometr
6,9,21,NO,15,Kilometr
6,9,21,NO,15,Kilometr
6,9,21,NO,15,Kilometr
6,9,21,NO,15,Kilometr
6,9,21,NO,15,Kilometr
6,9,21,NO,15,Kilometr
6,9,21,NO,15,Kilometr
6,9,21,NO,15,Kilometr
6,9,21,SI,,
6,9,21,NO,17,Kilometr
6,9,21,NO,17,Kilometr
6,9,21,NO,17,Kilometr
6,9,21,NO,17,Kilometr
6,9,21,NO,17,Kilometr
6,9,21,NO,17,Kilometr
6,9,22,SI,17,Kilometr
6,9,22,SI,17,Kilometr
6,9,22,SI,17,Kilometr
6,9,22,SI,17,Kilometr
6,9,22,SI,17,Kilometr
6,9,22,SI,17,Kilometr
6,9,22,SI,17,Kilometr
6,9,22,SI,17,Kilometr
6,9,22,SI,17,Kilometr
6,9,22,SI,17,Kilometr
6,9,22,SI,17,Kilometr
6,9,22,SI,17,Kilometr
6,9,22,SI,17,Kilometr
6,9,22,SI,17,Kilometr
6,9,22,SI,17,Kilometr
6,9,22,SI,17,Kilometr
6,9,22,SI,17,Kilometr
6,9,22,SI,17,Kilometr
6,9,22,SI,17,Kilometr
6,9,22,SI,17,Kilometr
6,9,22,SI,17,Kilometr
6,9,22,SI,17,Kilometr
6,9,22,SI,17,Kilometr
6,9,22,SI,17,Kilometr
6,9,22,SI,17,Kilometr
6,10,4,SI,,
6,10,4,SI,,
6,10,4,SI,,
6,10,4,SI,,
6,10,4,NO,20,Kilometr
6,10,4,NO,20,Kilometr
6,10,4,NO,20,Kilometr
6,10,4,NO,10,Kilometr
6,10,4,SI,,
6,10,4,NO,2,Kilometr
6,10,4,SI,,
6,10,4,NO,2,Kilometr
6,10,4,SI,,
6,10,4,NO,2,Kilometr
6,10,4,NO,2,Kilometr
6,10,4,NO,2,Kilometr
6,10,4,NO,2,Kilometr
6,10,4,NO,2,Kilometr
6,10,4,SI,,
6,10,4,SI,,
6,10,4,NO,2,Kilometr
6,10,4,NO,20,Kilometr
6,10,4,SI,,
6,10,4,SI,,
6,10,4,,NS / NR,NS / NR
6,11,13,NO,4,Kilometr
6,11,13,SI,,
6,11,13,NO,4,Kilometr
6,11,13,SI,,
6,11,13,NO,4,Kilometr
6,11,13,NO,4,Kilometr
6,11,13,NO,4,Kilometr
6,11,13,NO,4,Kilometr
6,11,13,SI,,
6,11,13,NO,4,Kilometr
6,11,13,SI,,
6,11,13,NO,4,Kilometr
6,11,13,NO,4,Kilometr
6,11,13,NO,4,Kilometr
6,11,13,NO,4,Kilometr
6,11,13,NO,4,Kilometr
6,11,13,NO,4,Kilometr
6,11,13,NO,4,Kilometr
6,11,13,NO,4,Kilometr
6,11,13,NO,4,Kilometr
6,11,13,NO,4,Kilometr
6,11,13,NO,4,Kilometr
6,11,13,SI,,
6,11,13,NO,4,Kilometr
6,11,13,NO,4,Kilometr
6,12,1,NO,1,Kilometr
6,12,1,NO,1,Kilometr
6,12,1,NO,1,Kilometr
6,12,1,NO,1,Kilometr
6,12,1,NO,15,Kilometr
6,12,1,NO,15,Kilometr
6,12,1,NO,15,Kilometr
6,12,1,NO,1,Kilometr
6,12,1,NO,1,Kilometr
6,12,1,NO,1,Kilometr
6,12,1,NO,1,Kilometr
6,12,1,NO,1,Kilometr
6,12,1,NO,1,Kilometr
6,12,1,NO,15,Kilometr
6,12,1,NO,15,Kilometr
6,12,1,NO,1,Kilometr
6,12,1,NO,1,Kilometr
6,12,1,NO,1,Kilometr
6,12,1,NO,1,Kilometr
6,12,1,NO,1,Kilometr
6,12,1,NO,1,Kilometr
6,12,1,NO,15,Kilometr
6,12,1,SI,,
6,12,1,SI,,
6,12,1,,NS / NR,NS / NR
6,12,7,SI,1,Kilometr
6,12,7,SI,1,Kilometr
6,12,7,NO,2,Kilometr
6,12,7,SI,3,Cuadras
6,12,7,NO,4,Leguas
6,12,7,NO,2,Leguas
6,12,7,NO,2,Leguas
6,12,7,NO,1,Kilometr
6,12,7,SI,1,Kilometr
6,12,7,SI,1,Kilometr
6,12,7,SI,1,Kilometr
6,12,7,NO,NS / NR,Kilometr
6,12,7,SI,3,Kilometr
6,12,7,SI,2,Leguas
6,12,7,NO,2,Leguas
6,12,7,NO,2,Leguas
6,12,7,SI,2,Leguas
6,12,7,SI,25,Kilometr
6,12,7,SI,4,Cuadras
6,12,7,NO,1,Kilometr
6,12,7,NO,2,Leguas
6,12,7,NO,2,Kilometr
6,12,7,SI,1,Kilometr
6,12,7,NO,2,Cuadras
6,12,7,,1,Kilometr
6,13,9,NO,7,Kilometr
6,13,9,NO,7,Kilometr
6,13,9,NO,7,Kilometr
6,13,9,NO,7,Kilometr
6,13,9,NO,7,Kilometr
6,13,9,NO,7,Kilometr
6,13,9,NO,7,Kilometr
6,13,9,NO,7,Kilometr
6,13,9,NO,7,Kilometr
6,13,9,NO,7,Kilometr
6,13,9,NO,7,Kilometr
6,13,9,NO,7,Kilometr
6,13,9,NO,7,Kilometr
6,13,9,NO,7,Kilometr
6,13,9,NO,7,Kilometr
6,13,9,NO,7,Kilometr
6,13,9,NO,7,Kilometr
6,13,9,NO,7,Kilometr
6,13,9,NO,7,Kilometr
6,13,9,NO,7,Kilometr
6,13,9,NO,7,Kilometr
6,13,9,NO,7,Kilometr
6,13,9,NO,23,Kilometr
6,13,9,SI,,
6,13,9,SI,,
6,13,24,SI,,
6,13,24,SI,,
6,13,24,NO,10,Kilometr
6,13,24,NO,3,Kilometr
6,13,24,NO,60,Kilometr
6,13,24,NO,60,Kilometr
6,13,24,NO,60,Kilometr
6,13,24,NO,5,Kilometr
6,13,24,SI,,
6,13,24,NO,30,Kilometr
6,13,24,NO,10,Kilometr
6,13,24,NO,60,Kilometr
6,13,24,NO,60,Kilometr
6,13,24,NO,60,Kilometr
6,13,24,NO,60,Kilometr
6,13,24,NO,60,Kilometr
6,13,24,NO,60,Kilometr
6,13,24,NO,60,Kilometr
6,13,24,SI,,
6,13,24,NO,60,Kilometr
6,13,24,NO,60,Kilometr
6,13,24,NO,60,Kilometr
6,13,24,SI,,
6,13,24,SI,,
6,13,24,,NS / NR,NS / NR
6,14,3,SI,1,Kilometr
6,14,3,SI,4,Cuadras
6,14,3,NO,2,Kilometr
6,14,3,NO,1,Kilometr
6,14,3,NO,30,Kilometr
6,14,3,NO,30,Kilometr
6,14,3,SI,1,Kilometr
6,14,3,SI,1,Kilometr
6,14,3,NO,1,Kilometr
6,14,3,NO,1,Kilometr
6,14,3,SI,5,Cuadras
6,14,3,NO,1,Kilometr
6,14,3,NO,1,Kilometr
6,14,3,NO,1,Kilometr
6,14,3,NO,1,Kilometr
6,14,3,NO,1,Kilometr
6,14,3,NO,1,Kilometr
6,14,3,NO,1,Kilometr
6,14,3,NO,1,Kilometr
6,14,3,NO,1,Kilometr
6,14,3,NO,1,Kilometr
6,14,3,NO,1,Kilometr
6,14,3,NO,NS / NR,NS / NR
6,14,3,NO,NS / NR,NS / NR
6,14,3,,1,Kilometr
6,14,16,NO,1,Kilometr
6,14,16,SI,1,Kilometr
6,14,16,NO,5,Kilometr
6,14,16,NO,5,Kilometr
6,14,16,NO,35,Kilometr
6,14,16,NO,18,Kilometr
6,14,16,NO,18,Kilometr
6,14,16,NO,5,Kilometr
6,14,16,NO,4,Kilometr
6,14,16,NO,4,Kilometr
6,14,16,NO,1,Kilometr
6,14,16,NO,5,Kilometr
6,14,16,SI,300,Metros
6,14,16,NO,5,Kilometr
6,14,16,NO,5,Kilometr
6,14,16,NO,4,Kilometr
6,14,16,NO,4,Kilometr
6,14,16,NO,3,Kilometr
6,14,16,SI,50,Metros
6,14,16,NO,4,Kilometr
6,14,16,NO,NS / NR,NS / NR
6,14,16,NO,4,Kilometr
6,14,16,SI,400,Metros
6,14,16,NO,60,Metros
6,14,16,,NS / NR,NS / NR
6,14,21,SI,600,Metros
6,14,21,SI,600,Metros
6,14,21,NO,7,Kilometr
6,14,21,SI,150,Metros
6,14,21,NO,37,Kilometr
6,14,21,NO,29,Kilometr
6,14,21,NO,29,Kilometr
6,14,21,NO,9,Kilometr
6,14,21,SI,350,Metros
6,14,21,SI,200,Kilometr
6,14,21,SI,3,Metros
6,14,21,NO,7,NS / NR
6,14,21,SI,100,Metros
6,14,21,NO,7,NS / NR
6,14,21,NO,7,NS / NR
6,14,21,NO,7,NS / NR
6,14,21,NO,7,NS / NR
6,14,21,NO,7,NS / NR
6,14,21,NO,300,Kilometr
6,14,21,NO,7,NS / NR
6,14,21,NO,7,NS / NR
6,14,21,NO,7,NS / NR
6,14,21,SI,5,Kilometr
6,14,21,SI,5,Kilometr
6,14,21,,4,Kilometr
6,14,23,SI,1,Kilometr
6,14,23,SI,1,Kilometr
6,14,23,NO,4,Kilometr
6,14,23,SI,1,Kilometr
6,14,23,NO,15,Kilometr
6,14,23,NO,4,Kilometr
6,14,23,NO,9,Kilometr
6,14,23,NO,9,Kilometr
6,14,23,SI,3,Metros
6,14,23,NO,4,Kilometr
6,14,23,NO,9,Kilometr
6,14,23,NO,9,Kilometr
6,14,23,SI,1,Kilometr
6,14,23,NO,9,Kilometr
6,14,23,NO,9,Kilometr
6,14,23,NO,9,Kilometr
6,14,23,NO,4,Kilometr
6,14,23,NO,4,Kilometr
6,14,23,SI,1,Kilometr
6,14,23,SI,1,Kilometr
6,14,23,NO,9,Kilometr
6,14,23,NO,9,Kilometr
6,14,23,SI,2,Kilometr
6,14,23,NO,2,Kilometr
6,14,23,,3,Kilometr
7,1,31,NO,6,Kilometr
7,1,31,SI,3,Cuadras
7,1,31,SI,3,Cuadras
7,1,31,NO,2,Kilometr
7,1,31,NO,6,Kilometr
7,1,31,NO,6,Kilometr
7,1,31,NO,6,Kilometr
7,1,31,SI,7,Cuadras
7,1,31,SI,5,Cuadras
7,1,31,NO,6,Kilometr
7,1,31,NO,1,Kilometr
7,1,31,NO,6,Kilometr
7,1,31,SI,1,Kilometr
7,1,31,NO,6,Kilometr
7,1,31,NO,6,Kilometr
7,1,31,NO,6,Kilometr
7,1,31,NO,6,Kilometr
7,1,31,NO,6,Kilometr
7,1,31,SI,4,Cuadras
7,1,31,SI,1,Cuadras
7,1,31,NO,6,Kilometr
7,1,31,NO,6,Kilometr
7,1,31,SI,1,Kilometr
7,1,31,SI,1,Kilometr
7,1,31,,1,Kilometr
7,14,3,NO,22,Kilometr
7,14,3,NO,22,Kilometr
7,14,3,NO,22,Kilometr
7,14,3,NO,2,Kilometr
7,14,3,NO,2,Kilometr
7,14,3,NO,2,Kilometr
7,14,3,NO,2,Kilometr
7,14,3,NO,2,Kilometr
7,14,3,NO,2,Kilometr
7,14,3,NO,2,Kilometr
7,14,3,NO,2,Kilometr
7,14,3,NO,2,Kilometr
7,14,3,NO,2,Kilometr
7,14,3,NO,2,Kilometr
7,14,3,NO,2,Kilometr
7,14,3,NO,2,Kilometr
7,14,3,NO,2,Kilometr
7,14,3,NO,2,Kilometr
7,14,3,NO,2,Kilometr
7,14,3,NO,2,Kilometr
7,14,3,NO,2,Kilometr
7,14,3,SI,14,Kilometr
7,14,3,SI,,
7,14,3,SI,,
7,14,3,SI,10,Metros
7,17,3,SI,,
7,17,3,SI,,
7,17,3,SI,,
7,17,3,SI,,
7,17,3,NO,NS / NR,NS / NR
7,17,3,NO,NS / NR,NS / NR
7,17,3,SI,,
7,17,3,SI,,
7,17,3,SI,,
7,17,3,SI,,
7,17,3,SI,,
7,17,3,SI,,
7,17,3,SI,,
7,17,3,SI,,
7,17,3,SI,,
7,17,3,SI,,
7,17,3,SI,,
7,17,3,SI,,
7,17,3,SI,,
7,17,3,NO,80,Kilometr
7,17,3,NO,80,Kilometr
7,17,3,NO,80,Kilometr
7,17,3,SI,,
7,17,3,SI,,
7,17,3,SI,10,Metros
8,3,2,SI,2,Cuadras
8,3,2,SI,2,Cuadras
8,3,2,NO,3,Kilometr
8,3,2,NO,3,Kilometr
8,3,2,NO,15,Kilometr
8,3,2,SI,19,Kilometr
8,3,2,SI,3,Kilometr
8,3,2,SI,3,Kilometr
8,3,2,SI,3,Kilometr
8,3,2,SI,3,Kilometr
8,3,2,SI,3,Kilometr
8,3,2,SI,3,Kilometr
8,3,2,SI,3,Kilometr
8,3,2,SI,3,Kilometr
8,3,2,SI,3,Kilometr
8,3,2,SI,3,Kilometr
8,3,2,SI,3,Kilometr
8,3,2,SI,3,Kilometr
8,3,2,SI,3,Kilometr
8,3,2,SI,3,Kilometr
8,3,2,SI,3,Kilometr
8,3,2,SI,3,Kilometr
8,3,2,SI,3,Kilometr
8,3,2,SI,3,Kilometr
8,3,2,SI,3,Kilometr
8,5,22,SI,,
8,5,22,SI,,
8,5,22,NO,NS / NR,NS / NR
8,5,22,NO,4,Kilometr
8,5,22,NO,35,Kilometr
8,5,22,NO,35,Kilometr
8,5,22,NO,35,Kilometr
8,5,22,SI,,
8,5,22,SI,,
8,5,22,NO,4,Kilometr
8,5,22,SI,,
8,5,22,NO,4,Kilometr
8,5,22,NO,500,Metros
8,5,22,NO,4,Kilometr
8,5,22,NO,4,Kilometr
8,5,22,NO,4,Kilometr
8,5,22,NO,4,Kilometr
8,5,22,NO,4,Kilometr
8,5,22,SI,,
8,5,22,SI,,
8,5,22,NO,35,Kilometr
8,5,22,NO,35,Kilometr
8,5,22,NO,1,Kilometr
8,5,22,SI,,
8,5,22,,1,Kilometr
8,6,34,SI,,
8,6,34,SI,,
8,6,34,NO,13,Kilometr
8,6,34,NO,1,Kilometr
8,6,34,NO,13,Kilometr
8,6,34,NO,13,Kilometr
8,6,34,NO,13,Kilometr
8,6,34,NO,5,Kilometr
8,6,34,NO,5,Kilometr
8,6,34,NO,5,Kilometr
8,6,34,NO,5,Kilometr
8,6,34,NO,18,Kilometr
8,6,34,SI,,
8,6,34,NO,13,Kilometr
8,6,34,NO,13,Kilometr
8,6,34,NO,13,Kilometr
8,6,34,NO,13,Kilometr
8,6,34,NO,13,Kilometr
8,6,34,SI,,
8,6,34,NO,6,Kilometr
8,6,34,NO,13,Kilometr
8,6,34,NO,13,Kilometr
8,6,34,SI,,
8,6,34,SI,,
8,6,34,,,
8,6,34,SI,,
8,6,34,SI,,
8,6,34,NO,16,Kilometr
8,6,34,NO,7,Kilometr
8,6,34,NO,19,Kilometr
8,6,34,NO,19,Kilometr
8,6,34,NO,19,Kilometr
8,6,34,NO,500,Metros
8,6,34,SI,,
8,6,34,NO,16,Kilometr
8,6,34,SI,,
8,6,34,NO,19,Kilometr
8,6,34,NO,NS / NR,NS / NR
8,6,34,NO,19,Kilometr
8,6,34,NO,19,Kilometr
8,6,34,NO,19,Kilometr
8,6,34,NO,16,Kilometr
8,6,34,NO,16,Kilometr
8,6,34,SI,,
8,6,34,SI,,
8,6,34,NO,19,Kilometr
8,6,34,NO,19,Kilometr
8,6,34,SI,,
8,6,34,SI,,
8,6,34,,,
8,7,8,SI,,
8,7,8,SI,,
8,7,8,NO,5,Kilometr
8,7,8,NO,5,Kilometr
8,7,8,NO,32,Kilometr
8,7,8,NO,32,Kilometr
8,7,8,NO,32,Kilometr
8,7,8,SI,32,Kilometr
8,7,8,SI,,
8,7,8,NO,5,Kilometr
8,7,8,NO,5,Kilometr
8,7,8,NO,5,Kilometr
8,7,8,NO,5,Kilometr
8,7,8,NO,32,Kilometr
8,7,8,NO,32,Kilometr
8,7,8,NO,5,Kilometr
8,7,8,NO,5,Kilometr
8,7,8,NO,5,Kilometr
8,7,8,NO,5,Kilometr
8,7,8,NO,5,Kilometr
8,7,8,NO,32,Kilometr
8,7,8,NO,32,Kilometr
8,7,8,NO,8,Kilometr
8,7,8,SI,1,Kilometr
8,7,8,,1,Kilometr
9,1,4,SI,8,Cuadras
9,1,4,SI,8,Cuadras
9,1,4,SI,8,Cuadras
9,1,4,SI,8,Cuadras
9,1,4,SI,8,Cuadras
9,1,4,SI,8,Cuadras
9,1,4,SI,8,Cuadras
9,1,4,SI,8,Cuadras
9,1,4,SI,8,Cuadras
9,1,4,SI,8,Cuadras
9,1,4,SI,8,Cuadras
9,1,4,SI,8,Cuadras
9,1,4,SI,8,Cuadras
9,1,4,SI,8,Cuadras
9,1,4,SI,8,Cuadras
9,1,4,SI,8,Cuadras
9,1,4,SI,8,Cuadras
9,1,4,SI,8,Cuadras
9,1,4,SI,8,Cuadras
9,1,4,SI,8,Cuadras
9,1,4,SI,8,Cuadras
9,1,4,SI,8,Cuadras
9,1,4,SI,8,Cuadras
9,1,4,SI,8,Cuadras
9,1,4,SI,8,Cuadras
9,1,25,NO,7,Cuadras
9,1,25,NO,7,Cuadras
9,1,25,NO,10,Cuadras
9,1,25,NO,5,Cuadras
9,1,25,NO,10,Cuadras
9,1,25,NO,10,Cuadras
9,1,25,NO,10,Cuadras
9,1,25,NO,3,Cuadras
9,1,25,NO,3,Cuadras
9,1,25,NO,3,Cuadras
9,1,25,NO,3,Cuadras
9,1,25,NO,10,Cuadras
9,1,25,NO,6,Cuadras
9,1,25,NO,6,Cuadras
9,1,25,NO,6,Cuadras
9,1,25,NO,6,Cuadras
9,1,25,NO,6,Cuadras
9,1,25,NO,6,Cuadras
9,1,25,NO,6,Cuadras
9,1,25,NO,6,Cuadras
9,1,25,NO,2,Cuadras
9,1,25,NO,2,Cuadras
9,1,25,NO,2,Cuadras
9,1,25,NO,2,Cuadras
9,1,25,NO,2,Cuadras
9,1,26,SI,,
9,1,26,SI,,
9,1,26,NO,1,Kilometr
9,1,26,NO,1,Kilometr
9,1,26,NO,1,Kilometr
9,1,26,NO,1,Kilometr
9,1,26,NO,1,Kilometr
9,1,26,NO,1,Kilometr
9,1,26,NO,1,Kilometr
9,1,26,NO,1,Kilometr
9,1,26,NO,1,Kilometr
9,1,26,NO,1,Kilometr
9,1,26,NO,1,Kilometr
9,1,26,NO,1,Kilometr
9,1,26,NO,1,Kilometr
9,1,26,NO,1,Kilometr
9,1,26,NO,1,Kilometr
9,1,26,NO,1,Kilometr
9,1,26,NO,1,Kilometr
9,1,26,NO,1,Kilometr
9,1,26,NO,1,Kilometr
9,1,26,NO,1,Kilometr
9,1,26,NO,1,Kilometr
9,1,26,NO,1,Kilometr
9,1,26,NO,1,Kilometr
9,1,27,NO,100,Metros
9,1,27,NO,100,Metros
9,1,27,NO,100,Metros
9,1,27,NO,100,Metros
9,1,27,NO,100,Metros
9,1,27,NO,100,Metros
9,1,27,NO,100,Metros
9,1,27,NO,100,Metros
9,1,27,NO,100,Metros
9,1,27,NO,100,Metros
9,1,27,NO,100,Metros
9,1,27,NO,100,Metros
9,1,27,NO,100,Metros
9,1,27,NO,100,Metros
9,1,27,NO,100,Metros
9,1,27,NO,100,Metros
9,1,27,NO,100,Metros
9,1,27,NO,100,Metros
9,1,27,NO,100,Metros
9,1,27,NO,100,Metros
9,1,27,NO,100,Metros
9,1,27,NO,100,Metros
9,1,27,NO,100,Metros
9,1,27,NO,100,Metros
9,1,27,NO,100,Metros
9,1,40,NO,1,Kilometr
9,1,40,NO,1,Kilometr
9,1,40,NO,800,Kilometr
9,1,40,NO,800,Kilometr
9,1,40,NO,6,Kilometr
9,1,40,NO,3,Kilometr
9,1,40,NO,1,Kilometr
9,1,40,NO,1,Kilometr
9,1,40,NO,1,Kilometr
9,1,40,NO,1,Kilometr
9,1,40,NO,1,Kilometr
9,1,40,NO,1,Kilometr
9,1,40,NO,1,Kilometr
9,1,40,NO,1,Kilometr
9,1,40,NO,1,Kilometr
9,1,40,NO,1,Kilometr
9,1,40,NO,1,Kilometr
9,1,40,NO,1,Kilometr
9,1,40,NO,1,Kilometr
9,1,40,NO,1,Kilometr
9,1,40,NO,1,Kilometr
9,1,40,NO,1,Kilometr
9,1,40,NO,NS / NR,NS / NR
9,1,40,NO,NS / NR,NS / NR
9,1,40,SI,500,Metros
9,1,53,NO,100,Metros
9,1,53,NO,100,Metros
9,1,53,NO,100,Metros
9,1,53,NO,500,Metros
9,1,53,NO,1,Metros
9,1,53,NO,100,Metros
9,1,53,NO,100,Metros
9,1,53,NO,100,Metros
9,1,53,NO,100,Metros
9,1,53,NO,100,Metros
9,1,53,NO,100,Metros
9,1,53,NO,100,Metros
9,1,53,SI,50,Metros
9,1,53,NO,500,Metros
9,1,53,NO,1,Metros
9,1,53,SI,300,Metros
9,1,53,SI,500,Metros
9,1,53,SI,600,Metros
9,1,53,SI,10,Metros
9,1,53,NO,100,Metros
9,1,53,NO,NS / NR,NS / NR
9,1,53,NO,15,Metros
9,1,53,NO,NS / NR,NS / NR
9,1,53,NO,NS / NR,NS / NR
9,1,53,SI,50,Metros
9,1,69,SI,3,Cuadras
9,1,69,SI,3,Cuadras
9,1,69,SI,3,Cuadras
9,1,69,SI,3,Cuadras
9,1,69,SI,3,Cuadras
9,1,69,SI,3,Cuadras
9,1,69,SI,3,Cuadras
9,1,69,SI,3,Cuadras
9,1,69,SI,3,Cuadras
9,1,69,SI,3,Cuadras
9,1,69,SI,3,Cuadras
9,1,69,SI,3,Cuadras
9,1,69,SI,3,Cuadras
9,1,69,SI,3,Cuadras
9,1,69,SI,3,Cuadras
9,1,69,SI,5,Kilometr
9,1,69,SI,5,Kilometr
9,1,69,SI,5,Kilometr
9,1,69,SI,5,Kilometr
9,1,69,SI,8,Kilometr
9,1,69,SI,6,Kilometr
9,1,69,SI,6,Kilometr
9,1,69,NO,NS / NR,NS / NR
9,1,69,NO,NS / NR,NS / NR
9,1,69,SI,2,Kilometr
9,1,80,NO,1,Kilometr
9,1,80,NO,1,Kilometr
9,1,80,NO,1,Kilometr
9,1,80,NO,1,Kilometr
9,1,80,NO,1,Kilometr
9,1,80,NO,1,Kilometr
9,1,80,NO,1,Kilometr
9,1,80,NO,1,Kilometr
9,1,80,NO,1,Kilometr
9,1,80,NO,1,Kilometr
9,1,80,NO,1,Kilometr
9,1,80,NO,1,Kilometr
9,1,80,NO,1,Kilometr
9,1,80,NO,1,Kilometr
9,1,80,NO,1,Kilometr
9,1,80,NO,1,Kilometr
9,1,80,NO,1,Kilometr
9,1,80,NO,1,Kilometr
9,1,80,NO,1,Kilometr
9,1,80,NO,1,Kilometr
9,1,80,NO,1,Kilometr
9,1,80,NO,1,Kilometr
9,1,80,NO,1,Kilometr
9,1,80,NO,1,Kilometr
9,1,80,NO,1,Kilometr
9,1,89,NO,2,Kilometr
9,1,89,NO,2,Kilometr
9,1,89,NO,2,Kilometr
9,1,89,NO,2,Kilometr
9,1,89,NO,2,Kilometr
9,1,89,NO,2,Kilometr
9,1,89,NO,2,Kilometr
9,1,89,NO,2,Kilometr
9,1,89,NO,2,Kilometr
9,1,89,NO,2,Kilometr
9,1,89,NO,2,Kilometr
9,1,89,NO,2,Kilometr
9,1,89,NO,2,Kilometr
9,1,89,NO,2,Kilometr
9,1,89,NO,2,Kilometr
9,1,89,NO,2,Kilometr
9,1,89,NO,2,Kilometr
9,1,89,NO,2,Kilometr
9,1,89,NO,2,Kilometr
9,1,89,NO,2,Kilometr
9,1,89,NO,2,Kilometr
9,1,89,NO,2,Kilometr
9,1,89,NO,2,Kilometr
9,1,89,NO,2,Kilometr
9,1,89,NO,2,Kilometr
9,3,1,NO,5,Kilometr
9,3,1,NO,5,Kilometr
9,3,1,NO,5,Kilometr
9,3,1,NO,5,Kilometr
9,3,1,NO,5,Kilometr
9,3,1,NO,5,Kilometr
9,3,1,NO,5,Kilometr
9,3,1,NO,5,Kilometr
9,3,1,NO,5,Kilometr
9,3,1,NO,5,Kilometr
9,3,1,NO,5,Kilometr
9,3,1,NO,5,Kilometr
9,3,1,NO,5,Kilometr
9,3,1,NO,5,Kilometr
9,3,1,NO,5,Kilometr
9,3,1,NO,5,Kilometr
9,3,1,NO,5,Kilometr
9,3,1,NO,5,Kilometr
9,3,1,NO,5,Kilometr
9,3,1,NO,5,Kilometr
9,3,1,NO,5,Kilometr
9,3,1,NO,5,Kilometr
9,3,1,NO,5,Kilometr
9,3,1,NO,5,Kilometr
9,3,1,NO,5,Kilometr
9,3,6,SI,5,Kilometr
9,3,6,SI,5,Kilometr
9,3,6,SI,5,Kilometr
9,3,6,SI,5,Kilometr
9,3,6,NO,5,Kilometr
9,3,6,NO,5,Kilometr
9,3,6,NO,5,Kilometr
9,3,6,NO,5,Kilometr
9,3,6,NO,1,Kilometr
9,3,6,NO,1,Kilometr
9,3,6,NO,1,Kilometr
9,3,6,NO,5,Kilometr
9,3,6,NO,5,Kilometr
9,3,6,NO,5,Kilometr
9,3,6,NO,5,Kilometr
9,3,6,NO,5,Kilometr
9,3,6,NO,5,Kilometr
9,3,6,NO,5,Kilometr
9,3,6,NO,5,Kilometr
9,3,6,NO,5,Kilometr
9,3,6,NO,5,Kilometr
9,3,6,NO,5,Kilometr
9,3,6,NO,5,Kilometr
9,3,6,NO,5,Kilometr
9,3,6,SI,1,Kilometr
9,4,30,SI,,
9,4,30,SI,,
9,4,30,SI,,
9,4,30,NO,20,Kilometr
9,4,30,NO,50,Kilometr
9,4,30,NO,50,Kilometr
9,4,30,NO,50,Kilometr
9,4,30,NO,15,Kilometr
9,4,30,SI,,
9,4,30,NO,8,Kilometr
9,4,30,NO,5,Kilometr
9,4,30,NO,50,Kilometr
9,4,30,SI,,
9,4,30,NO,50,Kilometr
9,4,30,NO,50,Kilometr
9,4,30,NO,50,Kilometr
9,4,30,NO,50,Kilometr
9,4,30,NO,10,Kilometr
9,4,30,SI,,
9,4,30,NO,10,Kilometr
9,4,30,NO,10,Kilometr
9,4,30,NO,50,Kilometr
9,4,30,SI,2,Kilometr
9,4,30,SI,2,Kilometr
9,4,30,,1,Kilometr
9,4,34,NO,20,Kilometr
9,4,34,SI,,
9,4,34,NO,20,Kilometr
9,4,34,NO,NS / NR,Metros
9,4,34,NO,45,Kilometr
9,4,34,NO,45,Kilometr
9,4,34,NO,45,Kilometr
9,4,34,NO,45,Kilometr
9,4,34,SI,,
9,4,34,NO,20,Kilometr
9,4,34,NO,20,Kilometr
9,4,34,NO,45,Kilometr
9,4,34,SI,,
9,4,34,NO,45,Kilometr
9,4,34,NO,45,Kilometr
9,4,34,SI,20,Kilometr
9,4,34,NO,45,Kilometr
9,4,34,NO,20,Kilometr
9,4,34,SI,,
9,4,34,SI,,
9,4,34,SI,,
9,4,34,NO,36,Kilometr
9,4,34,SI,,
9,4,34,SI,,
9,4,34,,NS / NR,NS / NR
